Manufacturer,Permit Number,VIN NUMBER,Annual Total of Disengagements,DEC 2022,JAN 2023,FEB 2023,MAR 2023,APR 2023,MAY 2023,JUN 2023,JULY 2023,AUG 2023,SEP 2023,OCT 2023,NOV 2023,ANNUAL TOTAL,,,,,
CRUISE LLC,AVT008,5G21A6P08N4121673,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4100051,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4100096,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4100115,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4100132,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4102124,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4103502,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4104679,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4105363,0,215.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.85,,,,,
CRUISE LLC,AVT008,5G21A6P08P4106108,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4106111,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4106898,0,0.00,394.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394.20,,,,,
CRUISE LLC,AVT008,5G21A6P08P4107937,0,335.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.04,,,,,
CRUISE LLC,AVT008,5G21A6P08P4107940,0,0.00,314.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314.08,,,,,
CRUISE LLC,AVT008,5G21A6P08P4112197,0,0.00,228.10,83.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.93,,,,,
CRUISE LLC,AVT008,5G21A6P08P4112202,0,0.00,252.08,11.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.33,,,,,
CRUISE LLC,AVT008,5G21A6P08P4112488,0,0.00,184.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.58,,,,,
CRUISE LLC,AVT008,5G21A6P08P4112491,0,46.22,446.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,493.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4114242,0,0.00,0.00,436.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,436.05,,,,,
CRUISE LLC,AVT008,5G21A6P08P4114533,0,230.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.71,,,,,
CRUISE LLC,AVT008,5G21A6P08P4117867,0,0.00,0.00,286.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286.03,,,,,
CRUISE LLC,AVT008,5G21A6P08P4119909,0,0.00,0.00,0.00,0.00,39.84,0.00,212.64,342.22,895.96,"1,383.36","1,661.77",470.05,"5,005.84",,,,,
CRUISE LLC,AVT008,5G21A6P08P4122860,0,0.00,0.00,0.00,0.00,0.00,188.93,0.00,0.00,0.00,0.00,0.00,0.00,188.93,,,,,
CRUISE LLC,AVT008,5G21A6P08P4124303,0,0.00,0.00,0.00,117.78,49.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.34,,,,,
CRUISE LLC,AVT008,5G21A6P08P4125158,0,0.00,0.00,252.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252.86,,,,,
CRUISE LLC,AVT008,5G21A6P08P4125712,0,0.00,0.00,0.00,0.00,0.00,282.03,0.00,0.00,0.00,0.00,0.00,0.00,282.03,,,,,
CRUISE LLC,AVT008,5G21A6P08P4126925,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4128609,0,0.00,0.00,0.00,0.00,315.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.89,,,,,
CRUISE LLC,AVT008,5G21A6P08P4128612,0,0.00,0.00,0.00,161.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.52,,,,,
CRUISE LLC,AVT008,5G21A6P08P4128917,0,0.00,0.00,260.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.40,,,,,
CRUISE LLC,AVT008,5G21A6P08P4128920,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4129999,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4130232,0,0.00,0.00,0.00,516.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,516.95,,,,,
CRUISE LLC,AVT008,5G21A6P08P4133020,0,0.00,0.00,0.00,0.00,0.00,329.62,0.00,0.00,0.00,0.00,0.00,0.00,329.62,,,,,
CRUISE LLC,AVT008,5G21A6P08P4139612,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08P4145118,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100036,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100070,0,"1,000.09","2,085.35","1,575.62",940.42,771.24,741.35,"1,482.76",205.64,729.19,992.95,"1,468.54",36.79,"12,029.94",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100117,0,731.25,469.21,"1,372.61",346.57,30.57,"1,766.41",0.00,0.00,0.00,0.00,0.00,0.00,"4,716.62",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100182,0,0.00,461.15,"1,163.01","1,202.00",289.96,"1,020.70",107.53,833.03,"1,048.07",299.56,892.02,343.52,"7,660.55",,,,,
CRUISE LLC,AVT008,5G21A6P09N4121603,0,858.43,"1,307.54",808.17,321.54,901.54,"1,031.32",959.37,959.17,509.59,647.51,948.22,507.02,"9,759.42",,,,,
CRUISE LLC,AVT008,5G21A6P09N4121620,0,733.91,"1,206.03",983.11,923.27,0.00,0.00,0.00,0.00,0.00,0.28,0.03,0.00,"3,846.63",,,,,
CRUISE LLC,AVT008,5G21A6P09N4121648,0,669.32,336.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,005.48",,,,,
CRUISE LLC,AVT008,5G21A6P09N4121651,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09N4121665,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09N4121679,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,649.90,0.00,649.90,,,,,
CRUISE LLC,AVT008,5G21A6P09N4121682,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4100060,0,122.58,470.91,111.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704.87,,,,,
CRUISE LLC,AVT008,5G21A6P09P4100074,0,663.79,"2,702.26","2,500.49","1,241.73",739.02,247.52,0.00,0.00,374.40,0.00,22.27,97.01,"8,588.49",,,,,
CRUISE LLC,AVT008,5G21A6P09P4100110,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4100124,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4103508,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4104674,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4105355,0,0.00,0.00,0.00,0.00,174.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.96,,,,,
CRUISE LLC,AVT008,5G21A6P09P4106893,0,53.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.89,,,,,
CRUISE LLC,AVT008,5G21A6P09P4108448,0,0.00,273.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273.11,,,,,
CRUISE LLC,AVT008,5G21A6P09P4108451,0,39.83,192.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.70,0.00,737.55,,,,,
CRUISE LLC,AVT008,5G21A6P09P4109678,0,0.00,250.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.09,,,,,
CRUISE LLC,AVT008,5G21A6P09P4109681,0,0.00,279.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,279.05,,,,,
CRUISE LLC,AVT008,5G21A6P09P4110698,0,0.00,0.00,434.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.42,,,,,
CRUISE LLC,AVT008,5G21A6P09P4110703,0,0.00,0.00,202.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.87,,,,,
CRUISE LLC,AVT008,5G21A6P09P4110944,0,7.32,441.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.52,,,,,
CRUISE LLC,AVT008,5G21A6P09P4112807,0,0.00,396.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.68,,,,,
CRUISE LLC,AVT008,5G21A6P09P4112810,0,0.00,252.69,13.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.67,,,,,
CRUISE LLC,AVT008,5G21A6P09P4115688,0,0.00,0.00,302.05,0.00,0.00,0.00,0.00,0.00,163.78,0.00,0.00,0.00,465.83,,,,,
CRUISE LLC,AVT008,5G21A6P09P4116288,0,0.00,0.00,281.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.16,,,,,
CRUISE LLC,AVT008,5G21A6P09P4117411,0,0.00,245.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.95,,,,,
CRUISE LLC,AVT008,5G21A6P09P4122589,0,0.00,0.00,0.00,267.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.59,,,,,
CRUISE LLC,AVT008,5G21A6P09P4122592,0,0.00,0.00,0.00,0.00,0.00,508.73,0.00,0.00,0.00,0.00,0.00,0.00,508.73,,,,,
CRUISE LLC,AVT008,5G21A6P09P4122866,0,0.00,0.00,0.00,218.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.73,,,,,
CRUISE LLC,AVT008,5G21A6P09P4123192,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4125461,0,0.00,0.00,0.00,0.00,0.00,600.94,0.00,0.00,0.00,0.00,0.00,0.00,600.94,,,,,
CRUISE LLC,AVT008,5G21A6P09P4127176,0,0.00,0.00,329.24,56.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.02,,,,,
CRUISE LLC,AVT008,5G21A6P09P4129994,0,0.00,0.00,336.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336.35,,,,,
CRUISE LLC,AVT008,5G21A6P09P4130000,0,0.00,0.00,0.00,0.00,0.85,8.15,242.59,557.35,789.77,"1,529.52","1,598.37",600.42,"5,327.02",,,,,
CRUISE LLC,AVT008,5G21A6P09P4130238,0,0.00,0.00,0.00,0.00,636.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.53,,,,,
CRUISE LLC,AVT008,5G21A6P09P4133303,0,0.00,0.00,0.00,222.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.21,,,,,
CRUISE LLC,AVT008,5G21A6P09P4134273,0,0.00,0.00,0.00,0.00,140.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.25,,,,,
CRUISE LLC,AVT008,5G21A6P09P4145726,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4150778,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4151042,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4154376,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.70,63.70,,,,,
CRUISE LLC,AVT008,5G21A6P09P4157598,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.91,0.00,112.91,,,,,
CRUISE LLC,AVT008,5G21A6P09P4177219,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4180217,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09P4180413,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100045,0,921.47,93.23,818.71,0.00,689.77,558.97,901.91,855.40,"1,131.70","1,083.52",629.25,842.38,"8,526.31",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100188,0,17.84,0.00,0.00,2.31,478.75,"2,207.26","1,204.95",383.60,"2,027.13",912.89,96.31,272.87,"7,603.91",,,,,
CRUISE LLC,AVT008,5G21A6P0XN4121609,0,562.48,"1,774.43","1,331.44","1,225.60","1,202.46","2,207.97","1,345.91",941.63,850.97,"1,282.52","1,601.40",80.14,"14,406.95",,,,,
CRUISE LLC,AVT008,5G21A6P0XN4121612,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XN4121626,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XN4121657,0,37.74,308.16,117.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463.17,,,,,
CRUISE LLC,AVT008,5G21A6P0XN4122100,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4100049,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741.54,0.00,741.54,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4100052,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4100066,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4100083,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.70,0.00,389.70,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4100116,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4100133,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4102125,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4105364,0,0.00,0.00,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.00,0.00,0.00,2.32,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4106109,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4106112,0,511.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,511.18,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4107938,0,11.73,194.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.05,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4107941,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4112198,0,7.08,417.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,425.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4112489,0,0.00,212.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.62,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4112492,0,0.00,0.00,304.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,304.31,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4114243,0,0.00,8.71,294.49,0.00,0.00,65.98,0.00,0.00,0.00,0.00,0.00,0.00,369.18,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4114534,0,0.00,0.00,0.00,282.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.57,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4115974,0,0.00,271.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.22,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4117045,0,0.00,0.00,225.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.62,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4117868,0,0.00,235.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.31,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4119913,0,0.00,0.00,0.00,213.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.18,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4120348,0,0.00,0.00,0.00,0.00,0.00,203.20,0.00,0.00,0.00,0.00,0.00,0.00,203.20,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4120351,0,0.00,0.00,0.00,362.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,362.96,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4122861,0,0.00,0.00,0.00,0.00,233.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.13,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4124299,0,0.00,0.00,0.00,380.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.85,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4124304,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4125159,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4125162,0,0.00,0.00,0.00,0.00,513.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,513.16,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4125713,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4127400,0,0.00,0.00,256.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.09,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4128613,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4128918,0,0.00,0.00,0.00,269.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,269.52,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4128921,0,0.00,0.00,0.00,0.00,0.00,654.48,0.00,0.00,0.00,0.00,0.00,0.00,654.48,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4130233,0,0.00,0.00,136.71,50.66,0.00,126.99,"1,319.99","1,759.29",872.16,0.00,"1,119.46",238.69,"5,623.95",,,,,
CRUISE LLC,AVT008,5G21A6P0XP4133021,0,0.00,0.00,0.00,243.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.45,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4134525,0,0.00,0.00,0.00,235.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.53,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4136324,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.82,53.82,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4140938,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4145119,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4145122,0,0.00,0.00,0.00,0.00,0.00,12.69,0.00,0.00,0.00,0.00,0.00,0.00,12.69,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4147100,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4155908,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4157593,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4163930,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.13,0.00,200.13,,,,,
CRUISE LLC,AVT008,5G21A6P0XP4178573,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P06L4100141,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100030,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100134,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Didi Research America,AVT055,3LN6L5LU2HR663008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Didi Research America,AVT055,3LN6L5MU3JR619538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Didi Research America,AVT055,3LN6L5MU4JR608032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Didi Research America,AVT055,3LN6L5MU4JR609133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Didi Research America,AVT055,3LN6L5MU1JR609431,1,247.6,274.1,133.8,210.7,261.5,237.8,19.4,0,23.8,0,0,0,1408.7,,,,,
Didi Research America,AVT055,3LN6L5MU4JR611142,0,42.3,34.3,0,0,0,91.9,251.2,84.8,120.2,67.3,137.9,88.3,918.2,,,,,
Didi Research America,AVT055,3LN6L5MU7JR611619,0,0,0,0.4,95.2,8.5,35.7,28.5,51.7,59.5,23.5,0,8.7,311.7,,,,,
Didi Research America,AVT055,3LN6L5MU5JR618049,0,48.2,28.3,0,0,3.1,0,0,0,0,0,0,0,79.6,,,,,
Didi Research America,AVT055,3LN6L5MU0JR618055,0,539.9,549.4,171.6,0,0,0,25,0,0,0,0,0,1285.9,,,,,
Didi Research America,AVT055,3LN6L5LU5JR619400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Gatik AI Inc,AVT054,NM0LS7F25K1413020,2,247,296,49,42,0,0,0,0,0,0,0,0,634,,,,,
Gatik AI Inc,AVT054,52CG2DGA7J0017503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Gatik AI Inc,AVT054,NM0GS9F26K1412410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK6HU377311,21,765.8,958.6,0.00,58.8,382.3,104.0,0.00,0.00,0.00,0.00,0.00,0.00,2269.6,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK0HU317251,60,258.5,237.9,201.8,479.7,0.00,552.0,287.3,818.2,977.3,110.4,460.9,895.4,5279.3,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK6HU452251,216,315.9,152.2,584.2,733.4,1986.0,2131.2,622.8,120.7,1514.1,1009.5,444.3,789.5,10403.7,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK3HU411088,164,0.00,0.00,0.00,0.00,794.2,1695.8,145.5,794.7,1483.3,1082.4,1565.5,374.1,7935.4,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK6HU734745,6,0.00,568.8,251.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820.2,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK7HU433000,204,494.0,9.6,40.4,284.6,142.1,665.0,1202.7,1032.9,1317.0,1025.2,588.4,1293.1,8095.0,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK7HU356953,0,34.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.5,,,,,
GHOST AUTONOMY INC,AVT073,4T1BF1FK3HU693877,233,171.0,316.5,448.1,963.2,935.0,1346.8,2048.2,1248.0,861.0,1093.7,636.1,1065.7,11133.3,,,,,
